date,CL sentiment
2015-06-09,0.22453348331086753
2015-06-10,0.0
2015-06-12,0.09018758486126757
2015-06-13,-0.05638535387624877
2015-06-14,0.1498284931840559
2015-06-15,0.055278070197334245
2015-06-16,0.03739639573295336
2015-06-17,0.42948515021034644
2015-06-18,0.03944821207903215
2015-06-19,0.10545747937713881
2015-06-20,0.0
2015-06-21,0.18222498182833066
2015-06-22,0.3209766257278109
2015-06-23,0.19277965144360476
2015-06-24,-0.13221381863197884
2015-06-25,0.08614825061685538
2015-06-26,0.03313442920176211
2015-06-27,0.18739368371947568
2015-06-28,-0.2655961175521854
2015-06-29,-0.10970129499364105
2015-06-30,0.2494951656317884
2015-07-01,0.13452033367513522
2015-07-02,0.08930522348528058
2015-07-03,0.22045854077198743
2015-07-04,-0.003921567669272726
2015-07-05,0.197420254164662
2015-07-06,0.05059078820538587
2015-07-07,-0.23591929402038062
2015-07-08,0.0
2015-07-09,0.1496055567792256
2015-07-10,0.19554664276742764
2015-07-11,-0.09942994077464448
2015-07-12,0.08928880617868715
2015-07-13,0.3598228123560201
2015-07-14,0.24217760082563092
2015-07-15,-0.24810999587494584
2015-07-16,0.12991328622748166
2015-07-17,0.06613756223159623
2015-07-18,-0.016191843467726105
2015-07-19,0.30578797194738017
2015-07-20,0.6422536689450422
2015-07-21,0.022610875536000455
2015-07-22,0.2399317470003027
2015-07-23,0.0
2015-07-24,0.22771961069178093
2015-07-25,0.0
2015-07-26,0.22666720655350062
2015-07-27,0.06613756223159623
2015-07-28,-0.037450834586443375
2015-07-29,0.0939193437119374
2015-07-30,0.4451435485052708
2015-07-31,0.49210812805023746
2015-08-01,-0.4963537553004952
2015-08-02,-0.09401308192114077
2015-08-04,0.4460786860024012
2015-08-05,0.45995977688573186
2015-08-06,0.02678374364399976
2015-08-07,0.04909434807857782
2015-08-08,-0.14792024182650235
2015-08-09,0.44110555295643517
2015-08-10,0.2093280164193571
2015-08-11,0.0
2015-08-12,0.29880584719561165
2015-08-13,0.12688785641188988
2015-08-14,-0.2081308546461212
2015-08-15,-0.025429684087808158
2015-08-16,0.15779422109442087
2015-08-17,-0.18772134542137442
2015-08-18,0.07665439213977539
2015-08-19,-0.1540495640356456
2015-08-20,0.11022927038599371
2015-08-21,-0.20155354057228705
2015-08-23,0.18305531493538313
2015-08-24,0.013616043571814035
2015-08-25,0.046863085194605004
2015-08-26,0.2488523108646834
2015-08-27,-0.10564158155974387
2015-08-28,-0.06618394332831883
2015-08-29,0.3282214350324918
2015-08-30,0.29760306528946623
2015-08-31,-0.12352671356834061
2015-09-01,-0.06443326864438584
2015-09-02,0.0
2015-09-03,-0.09627473388795073
2015-09-04,0.09829979286385646
2015-09-05,-0.05882445583779056
2015-09-06,0.0
2015-09-07,0.24902661316408403
2015-09-08,-0.03748107347069698
2015-09-09,-0.09730454975265183
2015-09-10,0.028051617692345585
2015-09-11,-0.47992829850873403
2015-09-12,-0.03875034535706409
2015-09-13,0.0
2015-09-14,0.0
2015-09-15,-0.19029864289387613
2015-09-17,-0.4400294407659613
2015-09-18,0.5976116943912233
2015-09-19,0.0
2015-09-20,0.21335961506044257
2015-09-21,0.28150356827525685
2015-09-22,-0.12605792553265802
2015-09-23,-0.018236635122706447
2015-09-24,-0.03846279031314902
2015-09-25,0.19633563361788575
2015-09-26,0.0
2015-09-27,0.10373592868677992
2015-09-28,0.29025731218418777
2015-09-29,0.0
2015-09-30,0.3306878111579811
2015-10-01,-0.08032197167639157
2015-10-02,0.0
2015-10-04,0.0
2015-10-05,0.5978214175098839
2015-10-06,0.005871534511265458
2015-10-07,-0.4150809261163117
2015-10-08,-0.07923846572090515
2015-10-09,0.09829979286385646
2015-10-10,-0.2193864955847396
2015-10-11,0.29880584719561165
2015-10-13,0.00019235679525160995
2015-10-14,-0.12946124638051285
2015-10-15,0.1345131528899674
2015-10-16,0.18936360444716166
2015-10-17,0.3018021433994029
2015-10-18,-0.030100063008831147
2015-10-19,-0.4309102997793377
2015-10-20,0.4111120298613037
2015-10-21,-0.29663423752531876
2015-10-22,0.1437959332520254
2015-10-23,0.0
2015-10-25,0.0787192580920501
2015-10-26,-0.20085126025880706
2015-10-27,0.16073648943444627
2015-10-28,0.08404529329369576
2015-10-29,0.32271247381531226
2015-10-30,0.024273455778056577
2015-10-31,-0.18694617998558946
2015-11-01,-0.21510524380230314
2015-11-02,0.2816300325053377
2015-11-03,0.029729126693593903
2015-11-04,0.2291832085247946
2015-11-05,0.04258567038325891
2015-11-06,0.10829212178032636
2015-11-07,0.053900335929912134
2015-11-08,0.14203460271576546
2015-11-09,0.14950778515713614
2015-11-10,0.21031731692826142
2015-11-11,0.039269140561583725
2015-11-12,0.17857758849400213
2015-11-13,0.3306878111579811
2015-11-14,0.6651093549779856
2015-11-15,0.0
2015-11-16,-0.13797996894460204
2015-11-17,0.1114350846185781
2015-11-18,0.31564394770208604
2015-11-19,0.40579665511705526
2015-11-20,-0.06250183885228036
2015-11-21,-0.05512489700718723
2015-11-22,-0.10886647361216883
2015-11-23,-0.0023888788255449376
2015-11-24,0.004084306046735264
2015-11-25,0.18365111272802892
2015-11-26,-0.14832752955410639
2015-11-27,0.18286067206584045
2015-11-28,-0.011509769985327434
2015-11-29,0.7295080438976245
2015-11-30,0.3962736089608047
2015-12-01,0.14616834368940787
2015-12-02,0.0334651478656347
2015-12-03,0.30915560367398054
2015-12-04,-0.11805165907849764
2015-12-05,0.35752958034706905
2015-12-06,0.14867129276549876
2015-12-07,0.36055882930582955
2015-12-08,0.3216301163530429
2015-12-09,0.07441346435183144
2015-12-10,0.18372567911351578
2015-12-11,0.17120981432596105
2015-12-12,0.38128423165022035
2015-12-13,0.41290819364427184
2015-12-14,0.4512745566058521
2015-12-15,0.16659282879414894
2015-12-16,0.08136054695076976
2015-12-17,0.3306878111579811
2015-12-18,0.1820845011608621
2015-12-19,0.20686003697765537
2015-12-20,0.1704204936669571
2015-12-21,0.0
2015-12-22,0.1307590789942907
2015-12-23,0.0
2015-12-24,0.049753761292536426
2015-12-25,0.3306878111579811
2015-12-26,0.13735864788879346
2015-12-27,0.590416007571668
2015-12-28,0.11022927038599371
2015-12-29,0.17215294517860574
2015-12-30,0.16534390557899056
2015-12-31,0.04676571977353912
2016-01-01,0.3306878111579811
2016-01-02,0.24801585836848586
2016-01-03,0.3306878111579811
2016-01-04,0.35074083657704397
2016-01-05,0.1387253253599905
2016-01-06,0.2651753831746027
2016-01-07,0.2490380327841241
2016-01-08,0.08267195278949528
2016-01-09,0.3306878111579811
2016-01-10,0.29394472102931657
2016-01-11,0.0
2016-01-12,0.14789209221558736
2016-01-13,0.08268640839680065
2016-01-14,0.5764034424613006
2016-01-15,0.10829650344239558
2016-01-16,-0.03467384750809877
2016-01-17,0.3935812869806242
2016-01-18,-0.20754046305815585
2016-01-19,0.05116305860359175
2016-01-20,0.10764776985466432
2016-01-21,-0.07272137516882109
2016-01-22,0.04706853016222534
2016-01-23,-0.3173845046302568
2016-01-24,-0.09108352781162395
2016-01-25,0.3034113429608381
2016-01-26,-0.20466867874015826
2016-01-27,0.5685428930421504
2016-01-28,0.44817135530046825
2016-01-29,-0.1578296963265979
2016-01-31,0.19383887805618594
2016-02-01,0.3442548847776062
2016-02-02,0.09708620914042743
2016-02-03,0.3872435407361199
2016-02-04,0.37047333984866965
2016-02-09,0.24702530611520443
2016-02-10,0.3307432604573893
2016-02-11,0.29299960523692237
2016-02-12,0.4775377874340876
2016-02-13,0.07698759014601766
2016-02-14,0.15957587232261233
2016-02-15,0.13425684023461204
2016-02-16,0.362140436770118
2016-02-17,-0.018505296314827686
2016-02-18,0.12266032665550759
2016-02-19,0.4289905582521679
2016-02-20,-0.058137539460350024
2016-02-21,0.26239249463472814
2016-02-22,0.10667263000164356
2016-02-23,-0.02637224379833768
2016-02-24,0.18921015731806365
2016-02-26,0.1380512399676429
2016-02-27,0.18801091710444862
2016-02-29,0.16534390557899056
2016-03-01,0.37590795057410553
2016-03-02,0.23211493206004397
2016-03-03,-0.4958607219768534
2016-03-04,0.2479239333869574
2016-03-05,0.12274705300586884
2016-03-06,0.1599297649296349
2016-03-07,0.29280665016156737
2016-03-08,0.27382449321112273
2016-03-10,0.1619701853060576
2016-03-11,0.08966704876446482
2016-03-12,0.15857410010585404
2016-03-13,0.0
2016-03-14,0.3586813946939778
2016-03-16,0.27820959667061795
2016-03-17,-0.05927801175507264
2016-03-18,0.16534390557899056
2016-03-19,0.0
2016-03-21,0.21296655667146988
2016-03-22,0.09995442905758509
2016-03-23,0.564832578912081
2016-03-24,0.24839575732232314
2016-03-25,0.3345949876391857
2016-03-26,-0.4150809261163117
2016-03-27,0.22839313394340094
2016-03-28,0.34258111190302276
2016-03-29,0.8781374138658802
2016-03-31,0.7247698510468242
2016-04-01,0.09862720013965699
2016-04-03,0.4791890157993205
2016-04-04,0.36132105033690753
2016-04-05,0.36553489977014797
2016-04-06,0.12775456477631586
2016-04-08,0.18969346612295682
2016-04-10,0.019692154741613288
2016-04-11,0.3730067113912149
2016-04-12,0.2375969053769266
2016-04-13,-0.03569891547674985
2016-04-14,0.3306878111579811
2016-04-15,0.26699211831531405
2016-04-16,0.0
2016-04-17,0.8669342974221586
2016-04-18,0.6737091802504267
2016-04-19,0.018409972208275546
2016-04-20,0.32104766533215445
2016-04-21,0.4119955199192529
2016-04-22,0.19369631439929383
2016-04-23,0.12918505787644066
2016-04-24,0.2566283485697529
2016-04-25,0.15364822618057902
2016-04-26,0.22265180359190198
2016-04-27,0.12497308712175868
2016-04-28,0.28840236479755643
2016-04-29,0.27612347463507997
2016-04-30,0.4546721363494046
2016-05-01,0.2384138911282269
2016-05-02,0.1635006226349846
2016-05-03,0.10611410921337
2016-05-04,0.29026691763525997
2016-05-05,0.41874211378491577
2016-05-06,0.5805338352705199
2016-05-07,0.11563362236216698
2016-05-08,0.37006603425496454
2016-05-09,0.3551481766995744
2016-05-10,0.13835967216427086
2016-05-11,0.6650405974502746
2016-05-12,-0.028425471266368657
2016-05-13,0.16534390557899056
2016-05-14,-0.30855029542896656
2016-05-15,-0.1240884388251238
2016-05-16,0.3148516524091312
2016-05-17,0.4591055960262594
2016-05-18,0.13888514658576592
2016-05-19,0.23432498236522817
2016-05-20,0.04649090632035998
2016-05-21,0.0
2016-05-23,0.203996453129467
2016-05-24,0.3267797526048348
2016-05-25,0.10904618792469405
2016-05-26,0.8796956762894024
2016-05-27,0.17523210004725095
2016-05-28,0.4477830451495008
2016-05-29,0.42083442867258425
2016-05-30,0.1937913902976477
2016-05-31,0.3641971155357211
2016-06-01,0.06095138638258387
2016-06-02,0.11760534419124147
2016-06-03,0.27193985127900955
2016-06-04,0.22500160768853883
2016-06-05,0.18800326831511646
2016-06-06,0.06756911201540144
2016-06-07,0.07443441095667766
2016-06-08,0.38605287758512086
2016-06-09,0.23619373041923009
2016-06-10,0.36685415813771843
2016-06-11,0.4979926467000981
2016-06-12,0.22578739618965088
2016-06-13,0.33395514308502017
2016-06-14,0.21948271839236586
2016-06-15,0.06781419845066125
2016-06-16,0.1726797375887144
2016-06-17,0.12662094621599448
2016-06-18,0.38441470465467764
2016-06-19,0.1377394417129457
2016-06-20,0.1589364348445168
2016-06-21,0.057076214852309466
2016-06-22,0.1254828152913163
2016-06-23,0.0868184372745481
2016-06-24,0.07457997027306368
2016-06-25,-0.0031756444844877256
2016-06-26,0.324046338153688
2016-06-27,-0.003954187900934717
2016-06-28,0.17312714347667527
2016-06-29,0.1075202580918652
2016-06-30,0.2749392458863374
2016-07-01,0.3074588447217461
2016-07-02,0.44231055833931415
2016-07-03,0.15382986173067437
2016-07-04,0.545778338649409
2016-07-05,0.33562268976052934
2016-07-06,0.14851687730944066
2016-07-07,0.13291783522220366
2016-07-08,0.17401407375477393
2016-07-09,0.20461795938349034
2016-07-10,0.3614511884401995
2016-07-11,0.1303632630775197
2016-07-12,0.12625701318056753
2016-07-13,0.4125438031689645
2016-07-14,0.14058119862723267
2016-07-15,0.2130463217450941
2016-07-16,0.2047588429422439
2016-07-17,0.11889870042622462
2016-07-18,0.13011155792616758
2016-07-19,0.18497375111142988
2016-07-20,0.4116231561329375
2016-07-21,0.4863449812617459
2016-07-22,0.1890343161873303
2016-07-23,-0.038615548468708405
2016-07-24,0.5894420126790165
2016-07-25,0.31765888901442024
2016-07-26,0.41064819141489656
2016-07-27,0.30536470934960147
2016-07-28,0.17592706994343002
2016-07-29,0.2802902177375407
2016-07-30,0.5410639216991664
2016-07-31,-0.07191570986035462
2016-08-01,0.2278953246902057
2016-08-02,0.053600558504750984
2016-08-03,-0.019974235245384137
2016-08-04,0.41391979160830394
2016-08-05,0.4441535420689869
2016-08-06,-0.05154150086115021
2016-08-07,0.18391602108014615
2016-08-08,0.15063044494157335
2016-08-09,-0.33711503423077976
2016-08-10,0.12832813257815173
2016-08-11,-0.0005628210317934664
2016-08-12,0.34307817143236824
2016-08-13,0.8345672175726314
2016-08-14,0.11787240492613452
2016-08-15,-0.11978268258770781
2016-08-16,0.10726287711116811
2016-08-17,0.2717890397560598
2016-08-18,-0.3149776549044159
2016-08-19,0.2906243456830297
2016-08-20,0.01720497976660996
2016-08-21,0.26979974819692115
2016-08-22,0.2991502847674196
2016-08-23,0.17265031296140484
2016-08-24,-0.021315371419631614
2016-08-25,0.20649709702737176
2016-08-26,0.23590425811535565
2016-08-27,0.09702219124890328
2016-08-28,0.1969182328023169
2016-08-29,0.28261250825493117
2016-08-30,0.10548508835028193
2016-08-31,0.32086553157895076
2016-09-01,0.20803729598629966
2016-09-02,0.2711663845493341
2016-09-03,0.277384778281087
2016-09-04,0.3112861241341869
2016-09-05,0.2039990712159545
2016-09-06,0.24404918743510778
2016-09-07,0.20411459611422564
2016-09-08,0.33752773054949775
2016-09-09,0.118204803049138
2016-09-10,0.08914920965902932
2016-09-11,-0.16785037990480836
2016-09-12,0.22587310403987484
2016-09-13,0.2725042948276848
2016-09-14,0.1603796967985177
2016-09-15,0.19410357067543982
2016-09-16,0.10134553834534867
2016-09-17,-0.0052127417757800165
2016-09-18,0.2759723510328012
2016-09-19,0.4355858842049079
2016-09-20,0.1874355821424345
2016-09-21,0.13056079631225878
2016-09-22,0.045753350182037134
2016-09-23,0.35996614752911604
2016-09-24,-0.017045935965024656
2016-09-25,0.08429167453089455
2016-09-26,0.313276208253249
2016-09-27,0.2508769101629679
2016-09-28,0.09984076518246703
2016-09-29,-0.0718506726889252
2016-09-30,0.3416037687089558
2016-10-01,0.26652883871840144
2016-10-03,0.45531290188615625
2016-10-04,0.5135329528481419
2016-10-05,0.32060180612812794
2016-10-06,0.48689601131949695
2016-10-07,0.15664566064108185
2016-10-08,0.2610372820545614
2016-10-09,0.3208230831837493
2016-10-10,0.31721050132793255
2016-10-11,0.2305221296349916
2016-10-12,0.14013896956044805
2016-10-13,0.1994557790010833
2016-10-14,0.18991386546482256
2016-10-15,-0.0935120234375909
2016-10-16,0.0
2016-10-17,0.017989128256596796
2016-10-18,0.5055280694200487
2016-10-19,0.08387250070364277
2016-10-20,0.182773846367142
2016-10-21,0.0556240037946462
2016-10-22,0.17289801453218007
2016-10-23,0.19391720109685395
2016-10-24,0.020271829245777695
2016-10-25,0.09062534137235516
2016-10-26,0.15056125896736017
2016-10-27,0.3085775719267416
2016-10-28,0.18822237465597202
2016-10-29,0.3191506916440034
2016-10-30,0.20889121032108285
2016-10-31,0.2795093295443812
2016-11-01,0.2660846014947061
2016-11-02,0.2821199633620457
2016-11-03,0.2183419408537396
2016-11-04,0.09865313327343196
2016-11-05,0.19997955007192517
2016-11-06,0.1975968668174269
2016-11-07,0.3708274930800104
2016-11-08,0.30756502936403546
2016-11-09,0.1579771185446995
2016-11-10,0.20010386425247983
2016-11-11,0.28395231971721846
2016-11-12,0.4409275377021014
2016-11-13,0.17756849490498422
2016-11-14,0.49644246037041867
2016-11-15,0.09724443003601195
2016-11-16,0.32298113456363664
2016-11-17,0.31434916431496623
2016-11-18,0.2556841755501012
2016-11-19,0.36555138344699983
2016-11-20,0.2798556474151
2016-11-21,0.2779434239005372
2016-11-22,0.29810332924227834
2016-11-23,0.1946245164061088
2016-11-24,0.1998365087536032
2016-11-25,0.337846480138592
2016-11-26,-0.29565998170832786
2016-11-27,0.0
2016-11-28,0.3592808096841142
2016-11-29,0.009048249314879983
2016-11-30,0.42421227099881403
2016-12-01,0.2783722698180881
2016-12-02,0.19596791813284126
2016-12-03,0.18605257371811687
2016-12-04,0.19657066664802303
2016-12-05,0.31176784498186033
2016-12-06,0.3422600651315939
2016-12-07,0.32161716609804514
2016-12-08,0.3293212481450371
2016-12-09,0.12644557974416484
2016-12-10,-0.15086601356403198
2016-12-11,-0.0835932278057193
2016-12-12,0.34188945464560183
2016-12-13,0.15574644395441045
2016-12-14,-0.009863296145686783
2016-12-15,0.0
2016-12-16,0.22440548504142277
2016-12-17,0.15263464811073243
2016-12-18,0.4799892263097843
2016-12-19,0.294412916734407
2016-12-20,0.05690525203602464
2016-12-21,0.21882607778391822
2016-12-22,0.23528860791720327
2016-12-23,0.18769807791384785
2016-12-24,0.12773964949716485
2016-12-25,0.19693998548868913
2016-12-26,0.27789954991900245
2016-12-27,0.21153657073267887
2016-12-28,0.2622742346133093
2016-12-29,0.14344191010209395
2016-12-30,0.2553489981474588
2016-12-31,0.19296609126119682
2017-01-01,0.13246038241465236
2017-01-02,0.14006338964878184
2017-01-03,0.2604602345639103
2017-01-04,0.21214731093821132
2017-01-05,0.06677951939810003
2017-01-06,0.14648648766744182
2017-01-07,0.12212084049776184
2017-01-08,0.21705642923164187
2017-01-09,0.10835118543573488
2017-01-10,0.211667279539946
2017-01-11,0.09766018769743597
2017-01-12,0.05679093249125976
2017-01-13,0.29422638375453414
2017-01-14,0.09258201392114049
2017-01-15,0.04559257381457825
2017-01-16,0.20985637420223638
2017-01-17,0.18559951126172564
2017-01-18,0.10498970240661933
2017-01-19,0.2331653717831515
2017-01-20,0.16069853725129646
2017-01-21,0.24208927491153281
2017-01-22,0.2665745287552956
2017-01-23,0.27350418788280667
2017-01-24,0.13785801253820731
2017-01-25,0.2353306018367277
2017-01-26,0.10950349748789498
2017-01-27,0.2730419757038924
2017-01-28,0.24921877446757038
2017-01-29,-0.14801420727927772
2017-01-30,0.16984390650703962
2017-01-31,0.2640975256468335
2017-02-01,0.3542971679879247
2017-02-02,0.2601683713960418
2017-02-03,0.2674529842258246
2017-02-04,0.1341597158158164
2017-02-05,0.1601090186851167
2017-02-06,0.21443871812408172
2017-02-07,0.18598254756343055
2017-02-08,0.12684840048888105
2017-02-09,0.03658488390295079
2017-02-10,0.0846910163629755
2017-02-11,-0.04592896718720629
2017-02-12,0.2351454084709321
2017-02-13,0.07863968024391431
2017-02-14,0.301310399069214
2017-02-15,0.26155467120946774
2017-02-16,0.31374280684515166
2017-02-17,0.21044614435296208
2017-02-18,0.22425018965909457
2017-02-19,0.02929752207643272
2017-02-20,0.4053918431550076
2017-02-21,0.305275237229648
2017-02-22,0.26330542066269236
2017-02-23,0.28277425335860573
2017-02-24,0.18815234750756982
2017-02-25,0.19259819261362376
2017-02-26,0.2867709197427992
2017-02-27,0.27516795011739625
2017-02-28,0.26461766782805074
2017-03-01,0.2759014299661508
2017-03-02,0.13961506492418765
2017-03-03,0.16876792398005558
2017-03-04,0.15314138043836498
2017-03-05,0.06816652590544911
2017-03-06,0.22826790735967356
2017-03-07,0.21538986137572555
2017-03-08,0.13967550602803702
2017-03-09,0.1939312587698857
2017-03-10,0.10043536385319944
2017-03-11,0.08691853377703627
2017-03-12,0.13445626394115656
2017-03-13,0.20713534644329107
2017-03-14,0.12477464732937402
2017-03-15,0.3231850835658465
2017-03-16,0.1658433761127592
2017-03-17,0.11115727004842513
2017-03-18,0.015577470563073717
2017-03-19,0.20442306488374615
2017-03-20,0.11774761349688642
2017-03-21,0.18478875485448445
2017-03-22,0.053502076153006804
2017-03-23,0.15473065039844838
2017-03-24,0.18936668182981428
2017-03-25,0.2327252326989878
2017-03-26,0.09231207293460279
2017-03-27,0.29391622309724175
2017-03-28,0.07306099699227132
2017-03-29,0.0413304879276215
2017-03-30,0.17380614543375048
2017-03-31,0.1314531396909011
2017-04-01,-0.03040214649370628
2017-04-02,0.3030504668554105
2017-04-03,0.2625276448101378
2017-04-04,0.18749109994933588
2017-04-05,0.0880127473324923
2017-04-06,0.23917747794744612
2017-04-07,0.3369808602416788
2017-04-08,0.25963926879676863
2017-04-09,-0.09028928134487033
2017-04-10,0.1918393154596453
2017-04-11,0.2984428597391695
2017-04-12,0.12172197981585946
2017-04-13,0.23389466883022933
2017-04-14,0.1711311894604343
2017-04-15,0.22090790769398805
2017-04-16,0.024729863716614817
2017-04-17,0.2324726616513381
2017-04-18,0.22439879026743442
2017-04-19,0.2646739016196968
2017-04-20,0.17046039821845307
2017-04-21,0.279751611204559
2017-04-22,0.2812609513322196
2017-04-23,0.17809813006483988
2017-04-24,0.10473687395729218
2017-04-25,0.2560476131731514
2017-04-26,0.254336157237428
2017-04-27,0.28553783811338124
2017-04-28,0.19722250726324686
2017-04-29,0.27082826021083256
2017-04-30,0.19338326445378226
2017-05-01,0.20781436302115402
2017-05-02,0.2582142737117875
2017-05-03,0.17801601220463714
2017-05-04,0.184189449549851
2017-05-05,0.27248616621192534
2017-05-06,0.4131290440535416
2017-05-07,0.31539099226269973
2017-05-08,0.2507368343122409
2017-05-09,0.18470425676826885
2017-05-10,0.18470034707083222
2017-05-11,0.20390088915915427
2017-05-12,0.07941625254811249
2017-05-13,0.0750287209451592
2017-05-14,0.14573494605031934
2017-05-15,0.1230434466495489
2017-05-16,0.21391252167366506
2017-05-17,0.1339921125339601
2017-05-18,0.32869893435328906
